smile,reward_qed,reward_logp,reward_sa,reward_sum,qed_ratio,logp_ratio,sa_ratio
O=CN1C#S(Cl)(Cl)S(OC2CO2)=N1,0.4391740497806079,0.5411923076923074,-0.6454200168631656,0.3349463406097497,1,5,-0.1
CNN1NSNS23(=O)C4=NN2N1C43,0.3464364994503062,-0.8237307692307689,-0.7827121475305538,-1.2600064173110166,1,5,-0.1
CCCC1N2C(Cl)C3N(CN)C2N31,0.5223274693656859,0.057769230769230684,-0.6404991300477803,-0.06040242991286371,1,5,-0.1
NC[SH](N)#CC1=NON(CCl)N1S,0.28522805051040273,-0.17096153846153847,-0.6400421941807306,-0.5257756821318663,1,5,-0.1
CN1COS23(Cl)=C4C(C)(OO2)C41O3,0.45015129275610694,0.29923076923076924,-0.7914970346536654,-0.04211497266678921,1,5,-0.1
NNN1C2OC34C(NNN23)C(=O)N14,0.18684304911886496,-1.5005769230769235,-0.7175596687597038,-2.031293542717762,1,5,-0.1
C[SH]12=C3C(=O)C4NC31N=C2C4C=S,0.45789201095578486,-0.16330769230769226,-0.5574211554657474,-0.26283683681765485,1,5,-0.1
smile,reward_qed,reward_logp,reward_sa,reward_sum,qed_ratio,logp_ratio,sa_ratio
smile,reward_qed,reward_logp,reward_sa,reward_sum,qed_ratio,logp_ratio,sa_ratio
smile,reward_qed,reward_logp,reward_sa,reward_sum,qed_ratio,logp_ratio,sa_ratio
smile,reward_qed,reward_logp,reward_sa,reward_sum,qed_ratio,logp_ratio,sa_ratio
smile,reward_qed,reward_logp,reward_sa,reward_sum,qed_ratio,logp_ratio,sa_ratio
smile,reward_qed,reward_logp,reward_sa,reward_sum,qed_ratio,logp_ratio,sa_ratio
smile,reward_qed,reward_logp,reward_sa,reward_sum,qed_ratio,logp_ratio,sa_ratio
smile,reward_qed,reward_logp,reward_sa,reward_sum,qed_ratio,logp_ratio,sa_ratio
B#B,0.303551955526359,-0.3808,-0.6248193052866768,-0.7020673497603178,1,1,-0.1
B#S12C3C14OI15(BB[SH]6B7B(CC(Br)[SH]74)N6OP1)N(I1#S5=BB1Cl)P32(#B)F,0.07527139988315944,0.11015925925925936,-0.9022845555222772,-0.7168538963798583,1,1,-0.1
O=P1(Br)(I(#CN2OO2)OF)=C2B3SB3P(NC2Br)ON(Br)O1,0.0641685615855999,0.15906363636363638,-0.45873670585475107,-0.2355045079055148,1,1,-0.1
O=P(=O)#CCl,0.4407949274343977,0.26295999999999997,-0.5077884326344307,0.19596649479996697,1,1,-0.1
B=NON(C)B1C#I2B3OC4=BP3(#[SH])=P14(=O)OOB=[SH]SSBC2S,0.06806808490827485,0.06020400000000001,-0.865814554080772,-0.7375424691724972,1,1,-0.1
CC=[IH]=I12C(C)C34N=I1=P2(Cl)S312=C4C(=O)C(Br)(Br)N1O2,0.07844629523968742,0.28727000000000014,-0.8279287789670935,-0.4622124837274059,1,1,-0.1
B#P12(N(Br)Br)BON3[IH2]4P3(=C(F)Br)#P=P(B)=S(F)(=S41=C(F)F)B2Br,0.04850878752543692,0.21936666666666674,-0.4746486181966761,-0.2067731640045724,1,1,-0.1
FC1=NP234#S56C[IH2]([IH2]=S)P78(F)(=BB=C2B37)OSP5(I)=P2(=N6)(C[PH]28#P)N14,0.06801544463755742,0.305476,-0.8912401515720634,-0.5177487069345059,1,1,-0.1
CCC1C([SH]2#P3(=C4ON4Br)B(F)B4N2N43)N=C(N(C)C)[SH]1C,0.21872668505206846,0.07480454545454546,-0.7359853510912219,-0.442454120584608,1,1,-0.1
BCN(C1ON1C)C12B3C45OC6(ON41)N1N(Cl)C16C32B5C,0.3175516841227232,-0.12775714285714276,-0.8339888913621968,-0.6441943500966163,1,1,-0.1
CNC1N(Cl)P234(Br)=C5N6OC(Br)C7(B(Cl)Cl)B(C7(F)C62B3I)S51(P)=B4,0.15669882524449147,0.14816000000000007,-0.8650909063454976,-0.560232081101006,1,1,-0.1
BP12(=N)(Br)ONC(N)CP3456=I7=NC8(N3NC3=C1I31(B4C7=O)C5C81Cl)N26,0.07671101822125483,0.07638679999999999,-0.883354195556048,-0.7302563773347932,1,1,-0.1
FS1234B[SH]567OB8B=BC9%10B(C%11%12NN%11N%11C%12%13CBC%11%131)C95B(N2N6S31(Cl)(Br)B8B71)N%104,0.15696062106557043,-0.10901428571428573,-0.925803074376209,-0.8778567390249243,1,1,-0.1
NC12OCB3N4C(Cl)CN5C36[PH]53=C5C(=C(N41)P5614(Cl)C(Cl)=BN1N4Br)[IH]=32,0.08418534108794543,0.05276,-0.8507947524417923,-0.7138494113538468,1,1,-0.1
CB=C1N2N3B(S)S1456B1OP78(#S9(Cl)N%10C4%11P9#P%10(Cl)=[PH]%117(N5N(Br)C26Cl)C8(Cl)Br)[IH2](F)N1OC3C,0.053075028535622376,0.2122272727272729,-0.9051874004991565,-0.6398850992362612,1,1,-0.1
CNC12I3#SP45(=P)=I67OC89ONB%10N%11C4(CBr)C#S1(NC)[PH]14%12=S3(Cl)(C3%13N(Br)P361%14%15C#CC%14(I%108%134)P%11297%15I)[SH]5%12=O,0.02234830608317411,0.1971111111111112,-0.9437510937238787,-0.7242916765295934,1,1,-0.1
B#CN=O,0.2782389693453017,-0.0405,-0.6060261508006444,-0.36828718145534267,1,1,-0.1
B=I(=O)N1N2ON3C2(N2C45B6CC67N4C275)C32N=S12=C=O,0.16326015181122197,-0.13524499999999998,-0.8558331312091125,-0.8278179793978906,1,1,-0.1
B#P1#P2C34B=C5C6=C(OC37OC7(C)S523(Br)N=C3O1)C64Cl,0.2699725356488734,0.12844000000000003,-0.8278105115559138,-0.4293979759070403,1,1,-0.1
B=C1CC12C13N4NC45N(C4=C=C4OB4B=N4)C14N3CC(O)C524,0.32042233660168007,-0.15369090909090907,-0.856152276595524,-0.689420849084753,1,1,-0.1
B#[PH](O)(Cl)C1=NC12C13B4B5C(C)=C6C7(C=C=C1C573)C(O)(CC)[SH]6(C)(O)C42Br,0.15273052285504388,0.09115925925925929,-0.8810512264685288,-0.6371614443542257,1,1,-0.1
B=S123C4=NC(=C(Cl)Br)N5N=P5167C1=C2C3(PC2(NN)C(=O)C(C)N6C2O1)N7O4,0.1779138275169661,0.03806296296296304,-0.8513537946360996,-0.6353770041561705,1,1,-0.1
OOC1CN2OC3(Br)C4=C5C67N8C9%10ON9BC51S215(OC41C51OC61C8%107)[SH]3Cl,0.07397523782849565,-0.028626923076923085,-0.9089238876351111,-0.8635755728835386,1,1,-0.1
NC12OC34N5C1=C2C12C67B=C6C7(F)C16C17OC38OCC2(C2(O)N1C827)C546,0.35512506026712176,-0.132096,-0.8944986176667374,-0.6714695573996157,1,1,-0.1
O=NC12N3C14OC32O4,0.32709115984981835,-0.10671250000000002,-0.6601774881846292,-0.4397988283348109,1,1,-0.1
ON1C2=[IH2]N3C4=NC56N7B(F)C5(N76)C15N2C435,0.22969579501692888,-0.15451875,-0.8147329158872095,-0.7395558708702806,1,1,-0.1
B#COC12C3=C4ON(N1C15C6NC(C)(N)C61N5N=O)C432,0.3266448750251598,-0.13126,-0.7987543060627413,-0.6033694310375814,1,1,-0.1
ClI12=C=C3C4(N5N6N7C68CC75O8)C5(O1)N2C354,0.3575299467491492,-0.0371875,-0.8424900789263232,-0.5221476321771741,1,1,-0.1
C=C1COOO[SH]23=C1C14OOC15C(=[SH]2)OC51C2=C4N4C(=I413)OO2,0.07558306665883797,0.010413043478260867,-0.8767201066019603,-0.7907239964648615,1,1,-0.1
CN1N2C3CP4567(S)OC89N%10N%11C%12%13OC%108C48N2C2(N4OC2(C9(Cl)C%11%125)C38C146)N%137,0.2066891997372423,-0.08557307692307689,-0.9203236089658358,-0.7992074861516704,1,1,-0.1
CC12C[SH]345CC6=C7N8C9(F)C%10=N[IH2]%11N3P13%12%13=C1N=C4C4(N%10OC2%10C14B(B3O5)C89%10)C7%12N=I6%11%13,0.07856013870669241,0.021726666666666658,-0.9258765291056389,-0.8255897237322798,1,1,-0.1
O=CC1(Cl)N2C34N5C67OC38C3(Br)C(=O)C69C3(N3OI56(F)OOC5OC56C234)N1C789,0.068695607546078,-0.05152142857142859,-0.9002862184455793,-0.88311203947093,1,1,-0.1
ClBr,0.4491117217266351,0.76755,-0.4178244842026315,0.7988372375240036,1,1,-0.1
CS(#CN)(NCC#P)C1(O)N=C2N3N4N(F)C23N41,0.23988242531399775,-0.07120555555555554,-0.7836200222207985,-0.6149431524623563,1,1,-0.1
NNC12C=C3N(C4=C5ON4N5Br)N4OC45N4C36CC(N1)N2C465,0.3161820202762925,-0.11608181818181813,-0.8104476633815024,-0.6103474612870281,1,1,-0.1
B=C1NC23C4=C5N6C78OC9(N%10N%11C%10%12C%10=C2C59C%11%12C4%10N(C)C2(C)N(O1)N32)C67B8Cl,0.2592311887974293,-0.12515357142857136,-0.888853319582014,-0.754775702213156,1,1,-0.1
BCC12ON1C21C2=C3ON4N5N=C6C(=C25)C62C3=[PH](Cl)PON(N1N)C42CC,0.28758619574762817,-0.01603333333333334,-0.8391785447604225,-0.5676256823461276,1,1,-0.1
CC1CC23C45ON6C78N9N%10O[SH]1%11(C1=S(F)OC74C(CC%109O)(OC4=C7N1C478)C62%11)C35N,0.23262614254593136,-0.05671724137931034,-0.9053100117900945,-0.7294011106234735,1,1,-0.1
CC1(S234=C5C6=C7N2C72N7N(C28C5C(Cl)(CNO3)C84)C23B4ON5C68C26C2=I5(O2)C86C473)CN1,0.0951529847465714,-0.06052903225806448,-0.9173422121325692,-0.8827182596440623,1,1,-0.1
CN1C23NC14C1CN5C[SH](Cl)C67N8C9(ON2N2C%10=I%11(OO3)C23OC62N(N2I(=O)(O)C%102N9N2C83%11)C15CN)[SH]47,0.03426681597829623,-0.09162162162162152,-0.9340270911109361,-0.9913818967542614,1,1,-0.1
B#I(F)B1OC2=C3C4(N)C[SH]3(=C)CC(CC)NC(N)CC35CN6C(OC3=C3C(=O)N13)C(=CC6(C)C)N5ON24,0.10052279029815535,-0.001473684210526241,-0.8432624550986869,-0.7442133490110578,1,1,-0.1
CCC(C)C(O)(O)C12C3=NN(O)C4(O)[SH]5C6=NC78CC79CCC7%10N%11C5%12N5N%13C3%14C%12(O9)C(N71)(C%118O[PH]54Br)C62C%13%10%14,0.10774807655362213,-0.04204736842105262,-0.9199426958560131,-0.8542419877234435,1,1,-0.1
CC1=C2OCC3(O)C1(O)C23OC12N3OOC45C(=C6N=C63)C3=C(OC341)C52Br,0.4356985408981939,-0.03743461538461539,-0.7732636184792692,-0.3749996929656907,1,1,-0.1
B#[SH](Cl)OC1=C2N3OC14C21C2C5=CC67N8CC9%10NS26(=C3OC42N1C51OC12C9N%10ON)N87,0.09575912256800427,-0.0895612903225806,-0.9128922272276964,-0.9066943949822727,1,1,-0.1
C=C(O)C(C)C1NOOC23C4=CC2(O1)N1OC25N6N7OOOC89OC83C23C2(C(=O)F)OC23S7165N49,0.19759515379395767,-0.04799705882352938,-0.8787746521116017,-0.7291765571411734,1,1,-0.1
COC12OC34C5N6C57C5C(O)N1C5(C3(CN)C(=O)C1=[SH]O1)C61N3OOS(#N)=P(#N)(Cl)B3OC71N24,0.08061893652877655,-0.0890482352941176,-0.8921221690176113,-0.9005514677829524,1,1,-0.1
N=C1CCSC23C4=CON5N6C78OOC9(N%10C7%11C7%12C%13=NC47C64N6OC7=I%104C76N%12C%139%11)C52C138,0.12337129824327256,-0.06037516129032254,-0.9255231558006545,-0.8625270188477044,1,1,-0.1
CC1(O)C2C(N)N3C45CC2(C2=C6C7=C8C79N7C%10%11OC%12%13OC69ON4CC46ON(C83C74%10)C6(OO2)C%12%11N%13F)N15,0.19430790562131345,-0.10844999999999991,-0.9289166877409676,-0.843058782119654,1,1,-0.1
CSC12C34C#CC15C1C67OC89C6C6(O3)C23C4C82NC4C(O)(CN)C(O)CC(C)(O)NC45C1(N)N3C71C6(N)C291,0.15745111516278862,-0.14704736842105265,-0.9192110553886579,-0.9088073086469219,1,1,-0.1
CN1N2N3B4N=C=C5N(C6=NC7(N8N6C387)I4#I=N)C34N6C37C=C(N)C1(N)C24C56N7,0.07334363336452815,-0.10655620689655171,-0.8961062429632372,-0.9293188164952607,1,1,-0.1
BrBr,0.5050781538986456,0.8456,-0.43898602266417,0.9116921312344757,1,1,-0.1
BS(=P(=P)Cl)#I(F)N=NC12OC34C5(OOO)C16C1=NNOC(=O)C53C46C12N=O,0.09496693591602726,0.036053571428571456,-0.8678521474807432,-0.7368316401361446,1,1,-0.1
CC1C(=O)C23N(O)C4(C)N5OC16C1=C7OC89N6C6%10N%11N8P928C2(OC72C53CO1)C%116S4%101=P2(#[SH])BS23#S2=P81(F)(Br)B23,0.16415657740004855,0.029655263157894737,-0.9348326987753517,-0.7410208582174084,1,1,-0.1
NC(N)PC1=S23=C4N5C6(N)C7=NN8C29C(=O)C2=NS%10(#[IH2])N%11N%12OC7C4(CC6(N)N)C54N5N%12OC15N(N%119)C8%10C243,0.07902564515114797,-0.15226052631578946,-0.9134975365904028,-0.9867324177550443,1,1,-0.1
CC12CCC3(C1)OC31NC34C(=O)C(N)(ON1C15OC67C(=O)C89OC8%10C8(N=O)C61C8%10C75N3C91C#C1)N24,0.2189521706575927,-0.10670857142857135,-0.8992753074274944,-0.787031708198473,1,1,-0.1
NN=BI1(=O)N2C3=NC14N1N5C67NC8(C6C=O)C69CC7%10C(N[SH]=C7N%10C78C=N6)OC67C1(O)C56C1(O9)C32C714,0.016846430742179314,-0.13722972972972963,-0.9246011757032957,-1.044984474690846,1,1,-0.1
N=C1CN2C34CONCNNP5678=NC39N3N%10C(=O)C29C1(C(=N5)O4)S%1012=C4N(C31N46)C27O8,0.16665817828057877,-0.11597099999999996,-0.9187870336386297,-0.8680998553580509,1,1,-0.1
CN1CC2C1(N)C(C)(N)OOS134=[SH]56C78C9=NC1C23N1C23N9N9N(OC125)N3C96C1(C7=N4)N(Cl)ON18,0.12051917461705278,-0.13692941176470577,-0.9076718584225344,-0.9240820955701874,1,1,-0.1
B#P1B(I(F)(Cl)(Cl)Br)S2#CN=C3OC34N(ON=2)N2P1C24C=CC,0.15704092920976676,0.1941043478260871,-0.7587033004013741,-0.40755802336552027,1,1,-0.1
CC1C2CS3456B=I(F)=P7(=NC(=C=O)N=7)OC78C9C%10C%11N(C)C97C%103N3C1C3(ON8O4)C13C(N2O)C%111C5(Cl)N36,0.0757401032743579,0.02449999999999999,-0.9190685596733946,-0.8188284563990367,1,1,-0.1
CNC12N=C3N4C5(Cl)ON6N7C8=C9C%10(O)OC9%10C9(C%10=S%11%12=C%13C(=C%13C%106C6(C(=O)C%10=C%13C7(N%106)C%1351)C39%11)O%12)C842,0.16717411105944954,-0.08647714285714284,-0.9016344553393423,-0.8209374871370356,1,1,-0.1
CCC1COC23C4=C5C1C42N1ON2C4=S67(N=C6N42)C(=O)C32N5C127,0.45753512801525503,-0.038513043478260865,-0.6376592325344563,-0.21863714799746214,1,1,-0.1
NC12CC34N=C5ON6C(=O)N6OC#P(Cl)(BO)=I6=S(#[IH]F)SOC67N6N8N1C8(C3=O)C62C547,0.051571217624901904,0.006934375000000008,-0.8801847210050584,-0.8216791283801564,1,1,-0.1
C=[SH]C12C34NC5(N=C3OC3(N6OC6=O)OC35O4)C13N1OON4C(C43S)C23C2N4CNC13N24,0.13357764785296414,-0.12244374999999988,-0.8839000499289109,-0.8727661520759467,1,1,-0.1
C=C1N2NC3OC14C1C56C7=C8C9C%10%11ON=C(Cl)N%10C%10%12OC%13(S8=C8N(N75)C89C%105OC65C%11%12%13)C45N(NC)C15N32,0.20911069546454308,-0.08519722222222217,-0.9214039092647277,-0.7974904360224068,1,1,-0.1
C=C1C2(C)B3N4CC2(OCS)C2=CC56OON7P(F)#[IH][SH](Br)#P38=P3(#C8)OSOC27C1(N4)C(N=O)=C5C1=C6N13,0.038744449796649615,0.14535263157894754,-0.9179433994851005,-0.7338463181095034,1,1,-0.1
NC1CN=C2CC34OC=C3C43C4=C2N2OC45C(=NC3CC15)C1=C3C12C31C(=O)C23C4=C(B=NN21)N43,0.3618739619289688,-0.040623529411764635,-0.8598730159494811,-0.5386225834322769,1,1,-0.1
CCC[SH]1CC23NOC45C6=NN7N8OC49C4=C%10C%11(OSBr)OC%11%12C%10(C65C56C%10CN5C%10(O)N16)C21N4C12N3C89C72%12,0.18060731055803933,-0.05923157894736835,-0.9290940897650029,-0.8077183581543319,1,1,-0.1
CCC1C23CC4N5OC6=S789C%10=C6C46C4%11OC5%12C(=O)[IH]6(C=C2C1(C)C71C(C2CC23)N8C%1019)N=C4C%121OC12ON2%11,0.14007910531561027,0.025448648648648632,-0.9095861498915669,-0.744058395927308,1,1,-0.1
BrBr,0.5050781538986456,0.8456,-0.43898602266417,0.9116921312344757,1,1,-0.1
C=CC1=CC23C45C6(OC)C(=O)C47C48C9=C6C6(CC145)C14OOC5%10B9OC89C7(C1(O)N=O)C69C52C%1034,0.36331507660882073,-0.014318181818181815,-0.9134371515863317,-0.5644402567956928,1,1,-0.1
CC12C3CC1C14C5C6(C3)C37OC8(ON8C(=O)Cl)C89C3%10N=C7OC68C13PC5(C15NC3(O1)C25)C49C%10=O,0.21963551600461398,0.0005647058823529246,-0.9054769686129535,-0.6852767467259866,1,1,-0.1
CC1N2CC13CCC31C34OC56C(=O)C78OC9%10OC7%11N3C51N9C13N5CC7C(O)(C(OC89C%11(OC649)C%10=O)C51C)C723,0.3195580448972312,-0.10136052631578933,-0.9227550013565561,-0.7045574827751142,1,1,-0.1
C=S12=C3C4N(N)C56ON7C8C(=[SH]1)N1C47N4C(N)(O)C3C13C17OC19C(=P2(F)S91(=O)C72ON(OC531)C2=O)C6C84C,0.04040252724029117,-0.11001578947368412,-0.9212343128342712,-0.9908475750676641,1,1,-0.1
C=NC12C3=C4N1C1C5C6CC7(C)N8N4C8(OO6)C46OC8(O)C9%10OC4(N4C(C4%11N2C17%11)C89C35C)C%101C23OB=C2C361,0.16673314916654455,-0.09073947368421038,-0.9331966067965333,-0.8572029313141991,1,1,-0.1
CC12C(O)C34C5C(=O)N3C36C78C9%10C%11=C=S%11%12%13N%11C%14%15OC1%16C5(N%149)C15C9C1%14CN2SC51NC1N(C%11(C4%14C)C9%10%16)C73S6%12C%158%13,0.11172624705756976,-0.06393157894736834,-0.9435121389174989,-0.8957174708072975,1,1,-0.1
CC1=NS2345OC67C8=C2N2C9=C%10N%11OC%12C%13(ON%10C%10(C(CC3=O)O%11)C%123OC%10(N%133)C13NO3)C8=C=C1N4C23N6C73C195,0.2582662241848553,-0.07148947368421049,-0.9372435792910814,-0.7504668287904366,1,1,-0.1
C=CC12C3=C4C5ON6N7N8C9(CO)ON%10OC%11%12C8%13N%10C8%10C%11(F)C67C%138C%12%10N=C6C3C1N1CCC3(C9=NN6S123)N45,0.29292250999106995,-0.07514210526315779,-0.9214803260489863,-0.7036999213210742,1,1,-0.1
CCC(S)NC1C2N=NC34OC3(OC35C6=C(N3O6)C215)N1N2N=[IH]=C3N5C21C1(N=N1)C354,0.23241026881025453,-0.020023333333333355,-0.8682307909474339,-0.6558438554705128,1,1,-0.1
N=C1C#CC23C4(C=C4S245=BN4C24C6=C7N8C9(C(=O)N19)S681(N6ON6O)N(OC725)N41)N1C2NC213,0.16991717581251148,-0.10369781249999996,-0.8654304539761033,-0.7992110906635917,1,1,-0.1
CC1C2(C(=O)NN)N3N4N=C5N6N7C58N5OC9%10N=C(O)C%11%12OC#CC%11(C179)C17C39[IH2]3OC48OS61OC53C27C%10%129,0.0489406808857492,-0.10381081081081074,-0.9311888123181978,-0.9860589422432594,1,1,-0.1
ClBr,0.4491117217266351,0.76755,-0.4178244842026315,0.7988372375240036,1,1,-0.1
O=NC12OC34C56ON5C15OC17C8CCC9%10NC%11NC%12%13C%14=NC%12%15C%12CNCC%12(N9C8(C%10O)C13C(=C(N%142)C754)N%11%13)N%156,0.19802458684122617,-0.11877105263157883,-0.8960645667384501,-0.8168110325288028,1,1,-0.1
CCC1(C)N(C)C23OC4=C2N1C1(C)N2C56OC78OC9(C5(O6)C5=NN(O3)C51OC)C71C(=O)C35N6C37C(N81)(C429)C657,0.34614787652635837,-0.08286842105263141,-0.8948305540378341,-0.6315510985641071,1,1,-0.1
O=C1N2C34N5B(F)C67C8(F)C9%10C(=NOC86C37N59)OON4C34C5N6C7N=C8N=NC(=O)C(N7)(C523)C%104C186,0.26994578273613096,-0.12325142857142848,-0.9150017769016792,-0.7683074227369767,1,1,-0.1
CC1(NO)OC2(N)OC3(N=C1O)C14C5=C6ON7C8=NC9%10C%11%12C8=NC98C%11(C9%11OC3%12C67C9(N=NC51%11)C21ON14)S%108#N,0.1934627883692941,-0.08495842105263156,-0.9195891466699495,-0.8110847793532869,1,1,-0.1
NC1SC23C1CC14C5N2N2OC56CC6CC1C15C6=C7C8(CC38)C3(C8=C9N6PON8N6C8=NC6(O8)N1N5C973)N24,0.41805934032294806,-0.029618421052631527,-0.9030150790828663,-0.5145741598125497,1,1,-0.1
N1=C2C34NC3N4OC12C12N3OC14C31N3N5C31C41N3C46C7=S53=C3N5N3C75N4C621,0.3532686698679431,-0.1969629629629629,-0.8952165172342931,-0.7389108103293129,1,1,-0.1
CC1NC2(NN=C3N4C56C47C48C9C%10%11OC%12%13C%14=[SH]2%12N3C23OC2%12OC42N(N(Br)C%124N%10N%11C948)C34C73C25C%142C63C24%13)N1,0.09752988802763443,-0.12034054054054046,-0.9520575736267674,-0.9748682261396734,1,1,-0.1
CCN1C23C45C6=NC78N9C%10%11OC7%10C4N4OC57C5%10OC%12%13N%14C8%15C58C75C(=[SH]7(C1%16N(CC4%11C)C92C38C%16(C)O)C6%12C%14%157)C%13%105,0.2066470332968927,-0.09677368421052619,-0.937536941645369,-0.8276635925590026,1,1,-0.1
CC1C(C)N2O[PH]345=NN6N7C8SC9%10N=C9N9C7(NC6(N%103)C36OON7N%10C3%11C76C%10%114)C93C4OC45C83C12,0.21431913073676942,-0.07924705882352928,-0.9261287629140084,-0.7910566910007683,1,1,-0.1
O=C1C2(OOC34C5C6NC65N3N24)OC23C45N=C6C78N4C74N7C14N(C682)C753,0.34359658743232374,-0.19319199999999995,-0.8947596997663002,-0.7443551123339764,1,1,-0.1
NC1N2N=C3C45OC67C89OC%10%11C2%12C2OC%13%14C%15%16C%17=C(N4%15)C8%13C%164C%108[SH](N9C69N(O)C76C2(NC%179N(N)C316)C5=O)C%14%11C%1284,0.15101148968499492,-0.16897105263157888,-0.9501808040810723,-0.9681403670276563,1,1,-0.1
O=C1ON=C(C23N=C4N2N43)C12OC13C(O)=C4C5=NNC6NN1C21OC5C41OC31N2N6N21,0.2948962753009403,-0.16024193548387092,-0.8741808908077993,-0.7395265509907298,1,1,-0.1
N#P(Cl)(Cl)(Br)B(F)B(F)B(Br)B1P(P)P(B=S)#[PH]1(F)Br,0.2406483058534441,0.37192900000000007,-0.7128866187856117,-0.1003093129321675,1,1,-0.1
C1C2OOC3(OC23)C12ON1N3N4OC56OC7(ON3C12O7)C51OC42OOC261,0.31125668169829684,-0.13238846153846145,-0.8791069803517604,-0.700238760191925,1,1,-0.1
CCC1C2C3CC(C)C4N5OC67CC89N%10C%11=NC%12(C%13(O%11)C%11=C%14C(=NC%11%15C%11(OCl)OC%11(O)C1%13C3%15C%14%12N45)C68O7)C2%109,0.4724541840433788,-0.012878947368421054,-0.9010578665799387,-0.44148262990498094,1,1,-0.1
B1=C2C34OC56N=C=C3C3(C27C4=NC72N=C12)C12OCC47N5C65C6OOC48OC1(N1C4NC(C4N85)C61)C723,0.23489811140803332,-0.13115428571428564,-0.9150517714458246,-0.8113079457520769,1,1,-0.1
C=C1CC2(N=N)N(C(C)=O)C2(C23C4=NN4N4N=NC42OC2(C(=O)OF)N3C34OC23C4=O)N=NC1C,0.30326148285657134,-0.022183714285714258,-0.7471467428301123,-0.4660689742592552,1,1,-0.1
CN1OC23N4NCN5C(=O)C6C7N4C48C(=S=O)C9%10N=C(C(=O)N%11C%12=C%13N%12N%13%11)C5(C5NC67OC24N5O9)C12N%10C382,0.22548252681872794,-0.1789263157894736,-0.8993709192208256,-0.8528147081915712,1,1,-0.1
CC(N)C1C23N4C5=C6C78CCC47C8=C4OC78N9OOC%10(OOC972)C2(OI(I)#I(F)Br)C17[SH]1C9(C5)C%107C61C89C432,0.18805265287381337,0.08325789473684218,-0.9168585929082753,-0.6455480452976198,1,1,-0.1
FBr,0.42844341135943464,0.6329,-0.41785679189493924,0.6434866194644955,1,1,-0.1
B=C1C2=C1C(N)(O)C1C(C)C2C2N3OC45OC67N3ON3C8=NC46C83P=C3C1C1(Br)N4N(NN)C6(ON56)C47C321,0.03361058200887038,-0.11631578947368411,-0.9046353275266935,-0.9873405349915072,1,1,-0.1
ClB(Cl)Br,0.47598987094398115,0.46094999999999997,-0.5093815354160288,0.4275583355279523,1,1,-0.1
BB(Cl)[SH]1SC2=C3OC45C6N7C89CC(O)C2%10C2%11C%12(ON)OC82C%129C32C67C36N7C8=S19(OS231(C#CC461)OC%10%119)C875,0.06305629000910898,-0.059437837837837834,-0.9373032900470109,-0.9336848378757397,1,1,-0.1
CCN1N2OC34N5N6N2C32N3CC7C6(NC)N1N1C76N7OC18C6(N3C542)[SH]8(=NC1(OBS)N=NOC1=O)O7,0.17026837598549674,-0.1404540540540539,-0.9025935371008249,-0.8727792151693821,1,1,-0.1
